p_code,region_code,region,proposed_position,"name, surname, title",titles,number_titles,mgr,ing,phd,mba,full name,name,surname,sex,age,proposed party,affiliation,party code,elected,votes,votes_pct
1401708,14,Moravskoslezský,8,Lipner Jan Ing.,Ing.,1,0,1,0,0,Lipner Jan ,Jan ,Lipner ,1,56,STAN,STAN,17,0,5569,8.64
801305,8,Královéhradecký,5,Stanislav Antonín Mgr. Ph.D.,Mgr. Ph.D.,2,1,0,1,0,Stanislav Antonín ,Antonín ,Stanislav ,1,36,ODS,ODS,13,0,5537,6.57
601704,6,Ústecký,4,Stojanová Kateřina,nan,0,0,0,0,0,Stojanová Kateřina,Kateřina,Stojanová ,0,23,Piráti,Piráti,17,0,5528,10.47
8013012,8,Královéhradecký,12,Tomková Veronika Ing.,Ing.,1,0,1,0,0,Tomková Veronika ,Veronika ,Tomková ,0,35,TOP 09,TOP 09,13,0,5402,6.41
901301,9,Pardubický,1,Svoboda Pavel MgA. Ph.D.,MgA. Ph.D.,2,0,0,1,0,Svoboda Pavel ,Pavel ,Svoboda ,1,33,TOP 09,BEZPP,13,1,5393,6.89
2013024,2,Středočeský,24,Šimková Ludmila Mgr.,Mgr.,1,1,0,0,0,Šimková Ludmila ,Ludmila ,Šimková ,0,48,KDU-ČSL,KDU-ČSL,13,0,5349,2.63
101705,1,Hl. m. Praha,5,Lipavský Jan Bc.,Bc.,1,0,0,0,0,Lipavský Jan ,Jan ,Lipavský ,1,36,Piráti,Piráti,17,0,5337,3.75
1301304,13,Zlínský,4,Macháček Radovan Ing.,Ing.,1,0,1,0,0,Macháček Radovan ,Radovan ,Macháček ,1,54,ODS,ODS,13,0,5297,6.08
1201303,12,Olomoucký,3,Ťulpík Josef Ing.,Ing.,1,0,1,0,0,Ťulpík Josef ,Josef ,Ťulpík ,1,63,ODS,ODS,13,0,5295,6.64
1301305,13,Zlínský,5,Vandame Zuzana Mgr.,Mgr.,1,1,0,0,0,Vandame Zuzana ,Zuzana ,Vandame ,0,46,TOP 09,TOP 09,13,0,5293,6.08
401709,4,Plzeňský,9,Čížek Pavel Ing.,Ing.,1,0,1,0,0,Čížek Pavel ,Pavel ,Čížek ,1,57,STAN,STAN,17,0,5233,13.01
301309,3,Jihočeský,9,Gregora Martin MUDr.,MUDr.,1,0,0,0,0,Gregora Martin ,Martin ,Gregora ,1,56,TOP 09,TOP 09,13,0,5199,5.32
901302,9,Pardubický,2,"Jirout Radim Ing. MBA, LL.M.","Ing. MBA, LL.M.",3,0,1,0,0,Jirout Radim ,Radim ,Jirout ,1,50,ODS,ODS,13,0,5189,6.63
1202002,12,Olomoucký,2,Faltýnek Jaroslav Ing.,Ing.,1,0,1,0,0,Faltýnek Jaroslav ,Jaroslav ,Faltýnek ,1,59,ANO,ANO,20,1,5182,5.35
1017028,1,Hl. m. Praha,28,Ečeková Maršálová Aneta,nan,0,0,0,0,0,Ečeková Maršálová ,Maršálová ,Ečeková ,0,45,STAN,STAN,17,0,5171,3.63
202003,2,Středočeský,3,Pokorná Jermanová Jaroslava Ing.,Ing.,1,0,1,0,0,Pokorná Jermanová Jaroslava ,Jaroslava ,Pokorná Jermanová ,0,51,ANO,ANO,20,1,5168,2.93
3013012,3,Jihočeský,12,Peterka Luboš Ing.,Ing.,1,0,1,0,0,Peterka Luboš ,Luboš ,Peterka ,1,56,KDU-ČSL,BEZPP,13,0,5159,5.28
202005,2,Středočeský,5,Berkovec Stanislav Mgr.,Mgr.,1,1,0,0,0,Berkovec Stanislav ,Stanislav ,Berkovec ,1,65,ANO,ANO,20,1,5091,2.89
1001704,10,Vysočina,4,Slabý Miloň Ing.,Ing.,1,0,1,0,0,Slabý Miloň ,Miloň ,Slabý ,1,46,STAN,BEZPP,17,0,5061,13.51
1201707,12,Olomoucký,7,Machová Eva Mgr.,Mgr.,1,1,0,0,0,Machová Eva ,Eva ,Machová ,0,64,STAN,STAN,17,0,5060,12.61
9013014,9,Pardubický,14,Ulrych Vít MUDr.,MUDr.,1,0,0,0,0,Ulrych Vít ,Vít ,Ulrych ,1,48,KDU-ČSL,KDU-ČSL,13,0,5053,6.46
301305,3,Jihočeský,5,Dufková Spoladore Hana,nan,0,0,0,0,0,Dufková Spoladore ,Spoladore ,Dufková ,0,39,ODS,ODS,13,0,5031,5.14
901707,9,Pardubický,7,Šimek David,nan,0,0,0,0,0,Šimek David,David,Šimek ,1,42,STAN,STAN,17,0,5030,13.02
13020022,13,Zlínský,22,Holiš Radim Ing.,Ing.,1,0,1,0,0,Holiš Radim ,Radim ,Holiš ,1,46,ANO,ANO,20,1,5010,5.92
2013022,2,Středočeský,22,Štíbr Luděk PaedDr.,PaedDr.,1,0,0,0,0,Štíbr Luděk ,Luděk ,Štíbr ,1,62,ODS,ODS,13,0,4954,2.43
1013025,1,Hl. m. Praha,25,Decker Jan Ing. CSc.,Ing. CSc.,2,0,1,0,0,Decker Jan ,Jan ,Decker ,1,59,KDU-ČSL,KDU-ČSL,13,0,4942,1.96
1001706,10,Vysočina,6,Kuchyňa Libor,nan,0,0,0,0,0,Kuchyňa Libor,Libor,Kuchyňa ,1,34,STAN,BEZPP,17,0,4926,13.15
11013018,11,Jihomoravský,18,Juránek Zdeněk Mgr.,Mgr.,1,1,0,0,0,Juránek Zdeněk ,Zdeněk ,Juránek ,1,40,KDU-ČSL,KDU-ČSL,13,0,4911,2.61
401707,4,Plzeňský,7,Bostl Jan Ing.,Ing.,1,0,1,0,0,Bostl Jan ,Jan ,Bostl ,1,46,STAN,STAN,17,0,4904,12.19
601301,6,Ústecký,1,Krejza Karel Mgr.,Mgr.,1,1,0,0,0,Krejza Karel ,Karel ,Krejza ,1,53,ODS,ODS,13,1,4884,6.54
1401701,14,Moravskoslezský,1,Černohorský Lukáš Ing.,Ing.,1,0,1,0,0,Černohorský Lukáš ,Lukáš ,Černohorský ,1,36,Piráti,Piráti,17,0,4845,7.52
20501,2,Středočeský,1,Hamáček Jan,nan,0,0,0,0,0,Hamáček Jan,Jan,Hamáček ,1,42,ČSSD,ČSSD,5,0,4843,15.01
801306,8,Královéhradecký,6,Klik Stanislav Ing. Ph.D.,Ing. Ph.D.,2,0,1,1,0,Klik Stanislav ,Stanislav ,Klik ,1,46,KDU-ČSL,BEZPP,13,0,4836,5.74
1401306,14,Moravskoslezský,6,Koloničný Jan Ing. Ph.D.,Ing. Ph.D.,2,0,1,1,0,Koloničný Jan ,Jan ,Koloničný ,1,47,TOP 09,TOP 09,13,0,4823,4.03
601709,6,Ústecký,9,Holec Robert,nan,0,0,0,0,0,Holec Robert,Robert,Holec ,1,32,STAN,STAN,17,0,4797,9.08
401307,4,Plzeňský,7,Nový Miloš Ing. et Ing.,Ing. et Ing.,2,0,1,0,0,Nový Miloš ,Miloš ,Nový ,1,61,TOP 09,TOP 09,13,1,4794,6.22
801709,8,Královéhradecký,9,Rejzl Jan Mgr.,Mgr.,1,1,0,0,0,Rejzl Jan ,Jan ,Rejzl ,1,39,STAN,STAN,17,0,4770,10.7
1301307,13,Zlínský,7,Kalabus Roman Mgr.,Mgr.,1,1,0,0,0,Kalabus Roman ,Roman ,Kalabus ,1,49,ODS,ODS,13,0,4726,5.43
1013013,1,Hl. m. Praha,13,"Polák Ferdinand MUDr. Ph.D., MBA","MUDr. Ph.D., MBA",2,0,0,1,1,Polák Ferdinand ,Ferdinand ,Polák ,1,48,ODS,ODS,13,0,4703,1.87
1101703,11,Jihomoravský,3,Vymazal Tomáš,nan,0,0,0,0,0,Vymazal Tomáš,Tomáš,Vymazal ,1,31,Piráti,Piráti,17,0,4701,5.3
11013021,11,Jihomoravský,21,Valihrach Martin,nan,0,0,0,0,0,Valihrach Martin,Martin,Valihrach ,1,35,KDU-ČSL,KDU-ČSL,13,0,4681,2.49
1017032,1,Hl. m. Praha,32,Arnotová Kateřina Mgr.,Mgr.,1,1,0,0,0,Arnotová Kateřina ,Kateřina ,Arnotová ,0,47,STAN,STAN,17,0,4658,3.27
601303,6,Ústecký,3,Kučera Michal Ing.,Ing.,1,0,1,0,0,Kučera Michal ,Michal ,Kučera ,1,53,TOP 09,TOP 09,13,1,4655,6.24
1301708,13,Zlínský,8,Zábranský Martin Mgr.,Mgr.,1,1,0,0,0,Zábranský Martin ,Martin ,Zábranský ,1,47,STAN,STAN,17,0,4626,10.98
1013010,1,Hl. m. Praha,10,Fifka Petr PharmDr.,PharmDr.,1,0,0,0,0,Fifka Petr ,Petr ,Fifka ,1,54,ODS,ODS,13,1,4616,1.83
9013010,9,Pardubický,10,Moskvová Jitka Mgr.,Mgr.,1,1,0,0,0,Moskvová Jitka ,Jitka ,Moskvová ,0,46,KDU-ČSL,KDU-ČSL,13,0,4614,5.9
2013010,2,Středočeský,10,Slavík Jiří,nan,0,0,0,0,0,Slavík Jiří,Jiří,Slavík ,1,53,TOP 09,TOP 09,13,1,4585,2.25
14017012,14,Moravskoslezský,12,Machalová Vladimíra Mgr.,Mgr.,1,1,0,0,0,Machalová Vladimíra ,Vladimíra ,Machalová ,0,53,STAN,STAN,17,0,4583,7.11
301306,3,Jihočeský,6,Staněk Radim Bc.,Bc.,1,0,0,0,0,Staněk Radim ,Radim ,Staněk ,1,48,ODS,ODS,13,0,4573,4.68
1401307,14,Moravskoslezský,7,Dekický Jan,nan,0,0,0,0,0,Dekický Jan,Jan,Dekický ,1,40,ODS,ODS,13,0,4533,3.79
1201709,12,Olomoucký,9,Ondra Michal Ing. Bc.,Ing. Bc.,2,0,1,0,0,Ondra Michal ,Michal ,Ondra ,1,36,STAN,STAN,17,0,4471,11.14
1401707,14,Moravskoslezský,7,Hoffmannová Andrea Mgr. Ph.D.,Mgr. Ph.D.,2,1,0,1,0,Hoffmannová Andrea ,Andrea ,Hoffmannová ,0,38,Piráti,Piráti,17,0,4461,6.92
802001,8,Královéhradecký,1,Dostálová Klára Ing.,Ing.,1,0,1,0,0,Dostálová Klára ,Klára ,Dostálová ,0,50,ANO,BEZPP,20,1,4446,5.59
140501,14,Moravskoslezský,1,Zaorálek Lubomír PhDr.,PhDr.,1,0,0,0,0,Zaorálek Lubomír ,Lubomír ,Zaorálek ,1,65,ČSSD,ČSSD,5,0,4417,14.08
12013011,12,Olomoucký,11,Vodáková Tereza,nan,0,0,0,0,0,Vodáková Tereza,Tereza,Vodáková ,0,23,TOP 09,TOP 09,13,0,4386,5.5
1402008,14,Moravskoslezský,8,Babišová Andrea Mgr. MBA,Mgr. MBA,2,1,0,0,1,Babišová Andrea ,Andrea ,Babišová ,0,49,ANO,ANO,20,1,4379,2.24
2013021,2,Středočeský,21,Kotková Lenka DiS.,DiS.,1,0,0,0,0,Kotková Lenka ,Lenka ,Kotková ,0,40,TOP 09,TOP 09,13,0,4372,2.15
14013026,14,Moravskoslezský,26,Kudela Petr Ing.,Ing.,1,0,1,0,0,Kudela Petr ,Petr ,Kudela ,1,52,KDU-ČSL,KDU-ČSL,13,0,4362,3.65
7017015,7,Liberecký,15,Pohanka Lukáš,nan,0,0,0,0,0,Pohanka Lukáš,Lukáš,Pohanka ,1,43,STAN,SLK,17,0,4350,9.18
1001307,10,Vysočina,7,Kukrechtová Alena Mgr.,Mgr.,1,1,0,0,0,Kukrechtová Alena ,Alena ,Kukrechtová ,0,58,ODS,ODS,13,0,4344,5.59
401305,4,Plzeňský,5,Řežábová Helena Ing.,Ing.,1,0,1,0,0,Řežábová Helena ,Helena ,Řežábová ,0,61,ODS,ODS,13,0,4332,5.62
11013015,11,Jihomoravský,15,Zatloukalová Terezie Mgr.,Mgr.,1,1,0,0,0,Zatloukalová Terezie ,Terezie ,Zatloukalová ,0,41,KDU-ČSL,KDU-ČSL,13,0,4310,2.29
902003,9,Pardubický,3,Kolovratník Martin Ing.,Ing.,1,0,1,0,0,Kolovratník Martin ,Martin ,Kolovratník ,1,46,ANO,ANO,20,1,4306,5.85
11013025,11,Jihomoravský,25,Vobořil Jindřich Mgr.,Mgr.,1,1,0,0,0,Vobořil Jindřich ,Jindřich ,Vobořil ,1,55,ODS,ODS,13,0,4298,2.29
2013016,2,Středočeský,16,Baňka Jiří,nan,0,0,0,0,0,Baňka Jiří,Jiří,Baňka ,1,21,KDU-ČSL,KDU-ČSL,13,0,4288,2.11
102002,1,Hl. m. Praha,2,Adámková Věra prof. MUDr. CSc.,prof. MUDr. CSc.,3,0,0,0,0,Adámková Věra ,Věra ,Adámková ,0,66,ANO,ANO,20,1,4270,3.89
1301706,13,Zlínský,6,Pifka Tomáš Ing.,Ing.,1,0,1,0,0,Pifka Tomáš ,Tomáš ,Pifka ,1,40,STAN,STAN,17,0,4219,10.01
901701,9,Pardubický,1,Ferjenčík Mikuláš Bc.,Bc.,1,0,0,0,0,Ferjenčík Mikuláš ,Mikuláš ,Ferjenčík ,1,34,Piráti,Piráti,17,0,4194,10.85
601302,6,Ústecký,2,Turek Libor Ing. Ph.D.,Ing. Ph.D.,2,0,1,1,0,Turek Libor ,Libor ,Turek ,1,50,ODS,ODS,13,1,4183,5.6
401304,4,Plzeňský,4,Šec Stanislav Ing.,Ing.,1,0,1,0,0,Šec Stanislav ,Stanislav ,Šec ,1,38,KDU-ČSL,KDU-ČSL,13,0,4153,5.39
1402004,14,Moravskoslezský,4,Bělica Josef Ing. MBA,Ing. MBA,2,0,1,0,1,Bělica Josef ,Josef ,Bělica ,1,43,ANO,ANO,20,1,4110,2.1
3017011,3,Jihočeský,11,Martanová Jaroslava Ing.,Ing.,1,0,1,0,0,Martanová Jaroslava ,Jaroslava ,Martanová ,0,59,STAN,STAN,17,0,4104,9.04
1001306,10,Vysočina,6,Herbrych Josef Bc.,Bc.,1,0,0,0,0,Herbrych Josef ,Josef ,Herbrych ,1,58,KDU-ČSL,KDU-ČSL,13,0,4102,5.28
201705,2,Středočeský,5,Zandl Patrick,nan,0,0,0,0,0,Zandl Patrick,Patrick,Zandl ,1,47,Piráti,Piráti,17,0,4099,2.98
901308,9,Pardubický,8,Martinů Jaroslav,nan,0,0,0,0,0,Martinů Jaroslav,Jaroslav,Martinů ,1,62,ODS,ODS,13,0,4087,5.22
13017010,13,Zlínský,10,Francová Kateřina Bc.,Bc.,1,0,0,0,0,Francová Kateřina ,Kateřina ,Francová ,0,47,STAN,STAN,17,0,4067,9.65
1102004,11,Jihomoravský,4,Malá Taťána Mgr. Ing.,Mgr. Ing.,2,1,1,0,0,Malá Taťána ,Taťána ,Malá ,0,40,ANO,ANO,20,1,4040,2.55
1102002,11,Jihomoravský,2,"Rais Karel prof. Ing. CSc., MBA, dr. h. c.","prof. Ing. CSc., MBA, dr. h. c.",5,0,1,0,1,Rais Karel ,Karel ,Rais ,1,71,ANO,ANO,20,1,4036,2.54
10017012,10,Vysočina,12,Koubová Karolína MgA.,MgA.,1,0,0,0,0,Koubová Karolína ,Karolína ,Koubová ,0,36,STAN,BEZPP,17,0,4031,10.76
1013024,1,Hl. m. Praha,24,Pelc Petr Ing.,Ing.,1,0,1,0,0,Pelc Petr ,Petr ,Pelc ,1,33,TOP 09,TOP 09,13,0,4026,1.6
8013010,8,Královéhradecký,10,Gregor Jiří PharmDr. Ph.D.,PharmDr. Ph.D.,2,0,0,1,0,Gregor Jiří ,Jiří ,Gregor ,1,48,KDU-ČSL,KDU-ČSL,13,0,4026,4.78
601307,6,Ústecký,7,Najman Petr MUDr.,MUDr.,1,0,0,0,0,Najman Petr ,Petr ,Najman ,1,48,TOP 09,TOP 09,13,0,4022,5.39
2020017,2,Středočeský,17,Vondráček Radek,nan,0,0,0,0,0,Vondráček Radek,Radek,Vondráček ,1,49,ANO,ANO,20,0,4006,2.27
12013015,12,Olomoucký,15,Kocourek Tomáš MUDr. Mgr. MBA,MUDr. Mgr. MBA,2,1,0,0,1,Kocourek Tomáš ,Tomáš ,Kocourek ,1,43,ODS,ODS,13,0,3979,4.99
140301,14,Moravskoslezský,1,Volný Lubomír Mgr.,Mgr.,1,1,0,0,0,Volný Lubomír ,Lubomír ,Volný ,1,48,Volný blok,Volný blok,3,0,3955,33.7
1013017,1,Hl. m. Praha,17,Zeman Mikuláš Ing.,Ing.,1,0,1,0,0,Zeman Mikuláš ,Mikuláš ,Zeman ,1,28,ODS,ODS,13,0,3926,1.56
801309,8,Královéhradecký,9,Lusková Daniela Ing. MPA,Ing. MPA,2,0,1,0,1,Lusková Daniela ,Daniela ,Lusková ,0,48,ODS,ODS,13,0,3923,4.66
701303,7,Liberecký,3,Vomáčka Vít Ing. MBA,Ing. MBA,2,0,1,0,1,Vomáčka Vít ,Vít ,Vomáčka ,1,61,ODS,BEZPP,13,1,3916,7.75
401306,4,Plzeňský,6,Faschingbauer Pavel Ing.,Ing.,1,0,1,0,0,Faschingbauer Pavel ,Pavel ,Faschingbauer ,1,48,ODS,ODS,13,0,3899,5.06
901709,9,Pardubický,9,Koblížek Oldřich,nan,0,0,0,0,0,Koblížek Oldřich,Oldřich,Koblížek ,1,63,STAN,STAN,17,0,3885,10.05
11013022,11,Jihomoravský,22,Novotná Jana MUDr.,MUDr.,1,0,0,0,0,Novotná Jana ,Jana ,Novotná ,0,55,ODS,ODS,13,0,3874,2.06
1013026,1,Hl. m. Praha,26,Michková Lucie Bc.,Bc.,1,0,0,0,0,Michková Lucie ,Lucie ,Michková ,0,44,ODS,ODS,13,0,3858,1.53
701702,7,Liberecký,2,Martínek Tomáš Ing.,Ing.,1,0,1,0,0,Martínek Tomáš ,Tomáš ,Martínek ,1,35,Piráti,Piráti,17,0,3853,8.13
1201702,12,Olomoucký,2,Pikal Vojtěch Bc.,Bc.,1,0,0,0,0,Pikal Vojtěch ,Vojtěch ,Pikal ,1,34,Piráti,Piráti,17,0,3836,9.56
601702,6,Ústecký,2,Blažej Lukáš,nan,0,0,0,0,0,Blažej Lukáš,Lukáš,Blažej ,1,25,Piráti,Piráti,17,0,3830,7.25
3013019,3,Jihočeský,19,Trambová Petra Ing. arch.,Ing. arch.,2,0,1,0,0,Trambová Petra ,Petra ,Trambová ,0,47,TOP 09,TOP 09,13,0,3815,3.9
301709,3,Jihočeský,9,Pumpr Ondřej Mgr.,Mgr.,1,1,0,0,0,Pumpr Ondřej ,Ondřej ,Pumpr ,1,43,STAN,BEZPP,17,0,3800,8.37
2013013,2,Středočeský,13,Klinecký Tomáš Mgr.,Mgr.,1,1,0,0,0,Klinecký Tomáš ,Tomáš ,Klinecký ,1,41,TOP 09,TOP 09,13,0,3799,1.87
1201305,12,Olomoucký,5,Auer Radovan,nan,0,0,0,0,0,Auer Radovan,Radovan,Auer ,1,46,TOP 09,TOP 09,13,0,3786,4.74
902001,9,Pardubický,1,Kasal David MUDr. MHA,MUDr. MHA,2,0,0,0,1,Kasal David ,David ,Kasal ,1,52,ANO,ANO,20,1,3783,5.14
12017013,12,Olomoucký,13,Kašparová Zdena,nan,0,0,0,0,0,Kašparová Zdena,Zdena,Kašparová ,0,22,STAN,STAN,17,0,3782,9.42
602005,6,Ústecký,5,Fialová Eva Ing.,Ing.,1,0,1,0,0,Fialová Eva ,Eva ,Fialová ,0,39,ANO,ANO,20,1,3759,2.79
1301709,13,Zlínský,9,Fišerová Zuzana Ing. Mgr. Ph.D.,Ing. Mgr. Ph.D.,3,1,1,1,0,Fišerová Zuzana ,Zuzana ,Fišerová ,0,41,Piráti,Piráti,17,0,3756,8.91
1001708,10,Vysočina,8,Navrátil Zdeněk Mgr.,Mgr.,1,1,0,0,0,Navrátil Zdeněk ,Zdeněk ,Navrátil ,1,45,STAN,BEZPP,17,0,3748,10
402001,4,Plzeňský,1,"Mádlová Ivana PhDr. Ph.D., MBA","PhDr. Ph.D., MBA",2,0,0,1,1,Mádlová Ivana ,Ivana ,Mádlová ,0,55,ANO,ANO,20,1,3699,4.39
1013016,1,Hl. m. Praha,16,"Nesvadbová Simona Ing. Bc. Ph.D., ING-PAED IGIP","Ing. Bc. Ph.D., ING-PAED IGIP",4,0,1,1,0,Nesvadbová Simona ,Simona ,Nesvadbová ,0,42,ODS,ODS,13,0,3688,1.46
11013012,11,Jihomoravský,12,Julínek Hynek Bc.,Bc.,1,0,0,0,0,Julínek Hynek ,Hynek ,Julínek ,1,47,ODS,ODS,13,0,3687,1.96
1401705,14,Moravskoslezský,5,Murzynová Veronika,nan,0,0,0,0,0,Murzynová Veronika,Veronika,Murzynová ,0,35,Piráti,Piráti,17,0,3687,5.72
401703,4,Plzeňský,3,Bartoň Lukáš Ing. Ph.D.,Ing. Ph.D.,2,0,1,1,0,Bartoň Lukáš ,Lukáš ,Bartoň ,1,40,Piráti,Piráti,17,0,3686,9.16
701305,7,Liberecký,5,Kožušník Edvard,nan,0,0,0,0,0,Kožušník Edvard,Edvard,Kožušník ,1,50,ODS,ODS,13,0,3677,7.28
7017017,7,Liberecký,17,Lípa Radek Ing.,Ing.,1,0,1,0,0,Lípa Radek ,Radek ,Lípa ,1,41,STAN,SLK,17,0,3676,7.76
9013011,9,Pardubický,11,Skalický Jiří PharmDr. Ph.D.,PharmDr. Ph.D.,2,0,0,1,0,Skalický Jiří ,Jiří ,Skalický ,1,67,TOP 09,TOP 09,13,0,3673,4.69
302001,3,Jihočeský,1,Brabec Richard Mgr.,Mgr.,1,1,0,0,0,Brabec Richard ,Richard ,Brabec ,1,55,ANO,ANO,20,1,3672,4.1
701309,7,Liberecký,9,Němeček Vít MUDr. MBA,MUDr. MBA,2,0,0,0,1,Němeček Vít ,Vít ,Němeček ,1,59,ODS,ODS,13,0,3650,7.23
201709,2,Středočeský,9,Poživilová Michailidu Dominika MgA.,MgA.,1,0,0,0,0,Poživilová Michailidu Dominika ,Dominika ,Poživilová Michailidu ,0,41,Piráti,Piráti,17,0,3642,2.64
1017013,1,Hl. m. Praha,13,Marušiaková Věra Mgr.,Mgr.,1,1,0,0,0,Marušiaková Věra ,Věra ,Marušiaková ,0,51,Piráti,Piráti,17,0,3631,2.55
11017014,11,Jihomoravský,14,Ulbrich Michael Bc.,Bc.,1,0,0,0,0,Ulbrich Michael ,Michael ,Ulbrich ,1,29,STAN,STAN,17,0,3619,4.08
901704,9,Pardubický,4,Bidlová Jitka Ing. arch. Ph.D.,Ing. arch. Ph.D.,3,0,1,1,0,Bidlová Jitka ,Jitka ,Bidlová ,0,43,Piráti,Piráti,17,0,3617,9.36
602003,6,Ústecký,3,Bžoch Jaroslav Mgr.,Mgr.,1,1,0,0,0,Bžoch Jaroslav ,Jaroslav ,Bžoch ,1,37,ANO,ANO,20,1,3613,2.68
11013014,11,Jihomoravský,14,Koudela František Mgr.,Mgr.,1,1,0,0,0,Koudela František ,František ,Koudela ,1,42,ODS,ODS,13,0,3575,1.9
1013028,1,Hl. m. Praha,28,Adámková Andrea Mgr.,Mgr.,1,1,0,0,0,Adámková Andrea ,Andrea ,Adámková ,0,26,ODS,ODS,13,0,3563,1.41
501702,5,Karlovarský,2,Kuchař Jan,nan,0,0,0,0,0,Kuchař Jan,Jan,Kuchař ,1,47,STAN,STAN,17,1,3562,19.2
1201309,12,Olomoucký,9,Čechová Veronika MDDr.,MDDr.,1,0,0,0,0,Čechová Veronika ,Veronika ,Čechová ,0,32,ODS,ODS,13,0,3554,4.45
601305,6,Ústecký,5,Hapštáková Pavlína Bc.,Bc.,1,0,0,0,0,Hapštáková Pavlína ,Pavlína ,Hapštáková ,0,50,ODS,ODS,13,0,3544,4.75
701306,7,Liberecký,6,Rejmont Miloš MUDr.,MUDr.,1,0,0,0,0,Rejmont Miloš ,Miloš ,Rejmont ,1,64,TOP 09,TOP 09,13,0,3532,6.99
11013026,11,Jihomoravský,26,Rajchmanová Eva Ing.,Ing.,1,0,1,0,0,Rajchmanová Eva ,Eva ,Rajchmanová ,0,50,KDU-ČSL,KDU-ČSL,13,0,3517,1.87
201706,2,Středočeský,6,Drtina Štěpán Mgr.,Mgr.,1,1,0,0,0,Drtina Štěpán ,Štěpán ,Drtina ,1,27,Piráti,Piráti,17,0,3508,2.55
1017036,1,Hl. m. Praha,36,Kašpar David MgA.,MgA.,1,0,0,0,0,Kašpar David ,David ,Kašpar ,1,44,STAN,STAN,17,0,3497,2.46
801308,8,Královéhradecký,8,Petrák Rostislav Ing.,Ing.,1,0,1,0,0,Petrák Rostislav ,Rostislav ,Petrák ,1,44,TOP 09,TOP 09,13,0,3459,4.1
12013010,12,Olomoucký,10,Weber Tomáš Bc.,Bc.,1,0,0,0,0,Weber Tomáš ,Tomáš ,Weber ,1,37,KDU-ČSL,KDU-ČSL,13,0,3414,4.28
8017011,8,Královéhradecký,11,Hlavatý Matěj,nan,0,0,0,0,0,Hlavatý Matěj,Matěj,Hlavatý ,1,27,STAN,STAN,17,0,3401,7.63
2017016,2,Středočeský,16,Halada Petr,nan,0,0,0,0,0,Halada Petr,Petr,Halada ,1,59,STAN,BEZPP,17,0,3400,2.47
1301309,13,Zlínský,9,Skála Vilém Bc. LL.M.,Bc. LL.M.,2,0,0,0,0,Skála Vilém ,Vilém ,Skála ,1,40,ODS,ODS,13,0,3396,3.9
202007,2,Středočeský,7,Fischerová Romana,nan,0,0,0,0,0,Fischerová Romana,Romana,Fischerová ,0,52,ANO,ANO,20,1,3395,1.92
2020010,2,Středočeský,10,Němcová Jaroslava Ing. MBA,Ing. MBA,2,0,1,0,1,Němcová Jaroslava ,Jaroslava ,Němcová ,0,50,ANO,ANO,20,0,3392,1.92
1001308,10,Vysočina,8,Horká Ivana Ing. Bc.,Ing. Bc.,2,0,1,0,0,Horká Ivana ,Ivana ,Horká ,0,58,KDU-ČSL,BEZPP,13,0,3375,4.34
14020010,14,Moravskoslezský,10,Ožanová Zuzana Ing.,Ing.,1,0,1,0,0,Ožanová Zuzana ,Zuzana ,Ožanová ,0,51,ANO,ANO,20,1,3367,1.72
201309,2,Středočeský,9,Hofmann Jan,nan,0,0,0,0,0,Hofmann Jan,Jan,Hofmann ,1,36,ODS,ODS,13,1,3354,1.65
401702,4,Plzeňský,2,Kůs Daniel Mgr.,Mgr.,1,1,0,0,0,Kůs Daniel ,Daniel ,Kůs ,1,47,Piráti,Piráti,17,0,3353,8.33
1013023,1,Hl. m. Praha,23,Kalivoda Tomáš Bc.,Bc.,1,0,0,0,0,Kalivoda Tomáš ,Tomáš ,Kalivoda ,1,34,ODS,ODS,13,0,3340,1.33
602002,6,Ústecký,2,Richter Jan Mgr.,Mgr.,1,1,0,0,0,Richter Jan ,Jan ,Richter ,1,53,ANO,ANO,20,1,3328,2.47
1402006,14,Moravskoslezský,6,Hendrych Igor PhDr. Ph.D.,PhDr. Ph.D.,2,0,0,1,0,Hendrych Igor ,Igor ,Hendrych ,1,53,ANO,ANO,20,1,3322,1.7
14013017,14,Moravskoslezský,17,Stankayová Pavlína Mgr.,Mgr.,1,1,0,0,0,Stankayová Pavlína ,Pavlína ,Stankayová ,0,42,KDU-ČSL,KDU-ČSL,13,0,3313,2.77
401308,4,Plzeňský,8,Antoš Stanislav Bc.,Bc.,1,0,0,0,0,Antoš Stanislav ,Stanislav ,Antoš ,1,54,KDU-ČSL,KDU-ČSL,13,0,3311,4.3
1201308,12,Olomoucký,8,Kouba Petr Mgr.,Mgr.,1,1,0,0,0,Kouba Petr ,Petr ,Kouba ,1,49,ODS,ODS,13,0,3301,4.14
6017015,6,Ústecký,15,Rejšková Lada Ing.,Ing.,1,0,1,0,0,Rejšková Lada ,Lada ,Rejšková ,0,36,STAN,STAN,17,0,3301,6.25
14013014,14,Moravskoslezský,14,Křehlíková Štěpánka Mgr. DiS.,Mgr. DiS.,2,1,0,0,0,Křehlíková Štěpánka ,Štěpánka ,Křehlíková ,0,35,KDU-ČSL,KDU-ČSL,13,0,3284,2.74
702001,7,Liberecký,1,Pastuchová Jana Mgr.,Mgr.,1,1,0,0,0,Pastuchová Jana ,Jana ,Pastuchová ,0,56,ANO,ANO,20,1,3277,5.5
